,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,,0.0012302728134281394,0.0011120787120238022,0.0012455294228810023,0.0010709254230578543,0.001256566194571148,0.0012060936804024446,0.001256566194571148,0.001076407049778778,0.0012336988363906198,0.001191954272307984,0.00040991149376254365,0.0014029992759875543,0.0008311176186118485,0.0011900642471546518,0.0019098710054138608,0.0018133602440934815,0.0012448418934977925,0.001248642074289042,0.001256566194571148,0.001174597826283926,0.0007060050861089073,0.001256566194571148,0.001256566194571148,0.0010171136430726741,0.0009209763580665387,0.0012757812145020788,0.002254058965477451,0.001249308861424028,0.0011117287094900563,0.0013220514032094564,0.0012566842765090412,0.0012585168075943483
1,,,-5.730047766940938e-05,-5.9763298102001095e-05,-5.941669476056859e-05,-5.9760961203272524e-05,-6.65715541650555e-05,-5.9760961203272524e-05,-5.819557506620693e-05,-6.004207292799503e-05,-5.874784296424953e-05,-5.571938919353425e-05,-5.716415794332309e-05,-6.282332237476235e-05,-5.941754946819911e-05,-5.4466217992366756e-05,-5.252951348633933e-05,-5.977353289104061e-05,-5.984510981552913e-05,-5.9760961203272524e-05,-5.961862988538213e-05,-5.398877448084538e-05,-5.9760961203272524e-05,-5.9760961203272524e-05,-5.944699720748705e-05,-2.3719270662692082e-05,-5.970778499654661e-05,-5.8734616014244345e-05,-5.974527471879451e-05,-7.306466711592963e-05,-5.959366624115087e-05,-5.978308206010939e-05,-5.993946978326953e-05
2,,,,-0.0017562000630418594,-0.0017881993884753557,-0.001761508395443206,-0.0017716085679588094,-0.001761508395443206,-0.002017158183905885,-0.0017399638051334163,-0.0017552003012543179,-0.0012757526633650623,-0.0018572912546587737,-0.0016290245593001407,-0.0018211805538196097,-0.001930371697464281,-0.0018935229911334547,-0.0017596203285440675,-0.0017639071897244812,-0.001761508395443206,-0.0017606837698687294,-0.001582407431742705,-0.001761508395443206,-0.001761508395443206,-0.0014674768798255385,-0.0015784785811247815,-0.0017524645576639237,-0.002653838635071959,-0.0017579040929202574,-0.0014357895037748758,-0.0017720318293285274,-0.0017626351983818366,-0.0017653105664956039
3,,,,,-0.0007208954441278041,-0.0007299022614699139,-0.0007254561112213891,-0.0007299022614699139,-0.0007401157902294092,-0.0007277788821803016,-0.0007291863396934907,-0.00070769944491475,-0.0007225472596160318,-0.0007297754780644997,-0.0007323818104226674,-0.0007190884035761132,-0.0007003980904825569,-0.0007301546671766508,-0.0007299757798117553,-0.0007299022614699139,-0.0007279738608797919,-0.0007203127080344096,-0.0007299022614699139,-0.0007299022614699139,-0.0007257111287485478,-0.0006137387190425225,-0.0007299104764237099,-0.0006954754744694647,-0.0007299489706423397,-0.0006968387775175278,-0.0007278815790007494,-0.0007299072735479614,-0.0007301689673154115
4,,,,,,0.0002467593095141999,0.00020832712816381757,0.0002467593095141999,0.0002652736860748982,0.0002559182212979519,0.00025717723458804277,0.00016598250639472678,0.00021779613997479188,0.0002778443469522926,0.00018392482382418814,0.00019739735883331916,0.00027032309511351715,0.00025237506357036533,0.00024773838553497434,0.0002467593095141999,0.0002598547091482064,0.00029080922769048057,0.0002467593095141999,0.0002467593095141999,0.0001979475930067665,0.0002623265367137362,0.00024789864878849946,0.000293169694940032,0.00024569087529342114,0.000255570278823003,0.00023556976894409536,0.000247604926187535,0.0002467942182416362
5,,,,,,,0.0,0.0,3.469446951953614e-18,-4.87890977618477e-19,-1.0638733817514012e-18,0.0,0.0,6.938893903907228e-18,-4.336808689942018e-19,-3.469446951953614e-18,0.0,-1.497554250745603e-18,-1.145188544687814e-18,0.0,1.0842021724855044e-18,2.7755575615628914e-17,0.0,0.0,-8.673617379884035e-19,2.7755575615628914e-17,0.0,0.0,2.134523027080837e-18,0.0,1.0842021724855044e-19,-9.012430558785756e-19,-7.589415207398531e-19
6,,,,,,,,0.0035318735387119098,0.0035093616846220577,0.0035658137518472677,0.0036013755793724953,0.003579095449368963,0.0037544172884727903,0.004077167895757995,0.0035656653417131014,0.003450762769151544,0.002765381945074037,0.0035436287661249027,0.003514324232160256,0.0035318735387119098,0.003390741483704017,0.004089312927073596,0.0035318735387119098,0.0035318735387119098,0.0031302666531715538,0.006343349787519298,0.0035399032967163217,0.002252454449367558,0.003524436252169251,0.004127654352164389,0.0035099063429554346,0.00352523981350199,0.0035259896109178773
7,,,,,,,,,3.469446951953614e-18,-4.87890977618477e-19,-1.0638733817514012e-18,0.0,0.0,6.938893903907228e-18,-4.336808689942018e-19,-3.469446951953614e-18,0.0,-1.497554250745603e-18,-1.145188544687814e-18,0.0,1.0842021724855044e-18,2.7755575615628914e-17,0.0,0.0,-8.673617379884035e-19,2.7755575615628914e-17,0.0,0.0,2.134523027080837e-18,0.0,1.0842021724855044e-19,-9.012430558785756e-19,-7.589415207398531e-19
8,,,,,,,,,,-0.0004233578765590036,-0.0003891296276723359,0.0003071136138212971,-0.00032856594160616225,-0.0005439324236163126,-0.00038235041687279697,-0.0004456221893367751,-0.00039166761133353767,-0.00041108323403952584,-0.0003885782158796283,-0.0003918449442533549,-0.00036989215017711936,-0.000732909763140277,-0.0003918449442533549,-0.0003918449442533549,-7.969736578349648e-05,-0.0011327022423562594,-0.0004136359835220689,-0.0008540812553915755,-0.0003853470152662466,-0.0009558993851619402,-0.0003180781654914639,-0.0003953715424256525,-0.0003920412690106396
9,,,,,,,,,,,-0.000331748294236387,-0.00023059226155132395,-0.00033306176994098787,-0.00021621956376721707,-0.00021999673754852288,-0.0002845092141318152,-0.0007012167898039004,-0.00034949438544409054,-0.0003445128896547258,-0.0003448067195693036,-0.0003335063235017394,-0.00032075516989449326,-0.0003448067195693036,-0.0003448067195693036,-0.0003838433384695285,-0.00025563809820045025,-0.0003432752885129971,-0.0005623359084087065,-0.0003418305095991123,-0.0004670398464458603,-0.00033837015275341403,-0.00034514215996711415,-0.00034781057757388763
10,,,,,,,,,,,,4.122328506105111e-05,3.581369590609099e-05,0.0003029395955347,0.00021872028844983817,-4.273918742860733e-05,5.5619204254273025e-05,0.00010143969840612978,9.622706171416058e-05,9.972487532191929e-05,8.34849060290866e-05,-2.680311111413758e-05,9.972487532191929e-05,9.972487532191929e-05,-1.0812098643933968e-05,2.2832685592333313e-05,9.997455697631841e-05,0.0001443764559763694,9.956479851337714e-05,0.00018266691950946656,9.440685627894998e-05,0.00010014054370065957,9.9141076940763e-05
11,,,,,,,,,,,,,-0.0016326421955184661,0.00034924253721164977,-0.0005877320287295577,-0.0005924764808586669,-0.0015568236080871628,-0.0010231786056476087,-0.0009015739579744935,-0.0009333248744462785,-0.001959531063691289,-0.00021229193026076065,-0.0009333248744462785,-0.0009333248744462785,-0.0006402234522365014,-0.0032009751125892105,-0.0009484750336694782,0.00047049690573328085,-0.0009221484469333444,-0.002739592988271644,-0.0008271901984613329,-0.0009338975688448398,-0.0009289092611380562
12,,,,,,,,,,,,,,0.00036976320567718574,0.0005907703341455287,0.0006452220696218369,0.0003407602983326874,0.0003805746508684508,0.0003813501965694527,0.0003779736231012904,0.0004562297604508018,0.0009926883822700128,0.0003779736231012904,0.0003779736231012904,-0.00019736692675418905,-0.0002652098017742466,0.0003633797911256506,0.0005550646150326299,0.00037146522158015475,-0.00047175001904553593,0.00035357256693305315,0.0003786154812832793,0.0003842890456873095
13,,,,,,,,,,,,,,,0.011275543688431113,0.00565379423097942,0.005718271944734926,0.005403397539003429,0.005388487441216319,0.005386476266166278,0.005294514124813597,0.0053437534002238885,0.005386476266166278,0.005386476266166278,0.004649840770279245,0.006767215887319267,0.005366865278537,0.004830218121852997,0.005390380267395409,0.003957138936049875,0.005341505632569906,0.005383825585944617,0.005371600754756399
14,,,,,,,,,,,,,,,,-0.0004713709710261228,0.00020688206490707822,-0.0005402980378358289,-0.0005494328419871199,-0.000541044227531663,-0.0005872618129408192,-0.001058024187427703,-0.000541044227531663,-0.000541044227531663,-0.0007722371501607652,-0.0014175913993715594,-0.0005384914741718003,-0.0010003402578480092,-0.0005376722715081463,0.0005187289078400492,-0.0005466965287631867,-0.0005452484722049186,-0.0005342987828590567
15,,,,,,,,,,,,,,,,,0.0006270924230075275,1.7295880397195985e-05,-6.357588150120234e-06,2.8927787767557556e-06,-0.0002948680312108538,0.002502049522069616,2.8927787767557556e-06,2.8927787767557556e-06,0.00013026456792942284,-0.006943877321417213,-9.55526596657709e-06,0.001356112291672401,7.768337769259896e-06,-6.690695428146487e-05,4.9256164640152955e-05,-1.8653016727470042e-06,1.0777625632287115e-05
16,,,,,,,,,,,,,,,,,,0.00017818231149850585,0.00020064815341642374,0.00016479305520630122,0.0002313252269325395,4.6656475338829884e-05,0.00016479305520630122,0.00016479305520630122,-0.00015802534367501207,0.002511913049224046,0.00016882639168845927,-0.00016138271395352288,0.00015249438478809096,0.0029344445813911935,0.0002410828131623637,0.0001703009135797889,0.00019257045895778953
17,,,,,,,,,,,,,,,,,,,-0.00019975958882381545,-0.00019948133170560748,-0.0001957818670938775,-0.00012999087572815315,-0.00019948133170560748,-0.00019948133170560748,-0.0002099943707437801,-0.0002465498503385066,-0.0001995012411299991,-0.00010862693514188115,-0.0001991968714276358,-0.0001279037732069832,-0.00019872871001175556,-0.00019936738752929052,-0.00019922150048731088
18,,,,,,,,,,,,,,,,,,,,-2.199421768205605e-05,-2.069208511439307e-05,-8.250393198905304e-07,-2.199421768205605e-05,-2.199421768205605e-05,-1.596626857658205e-05,-7.970265423873357e-06,-2.203959356321809e-05,-1.4143410927786038e-05,-2.2393439047360395e-05,-3.0325919948948066e-05,-2.2337316997077987e-05,-2.2143306658230782e-05,-2.232404434379197e-05
19,,,,,,,,,,,,,,,,,,,,,1.0842021724855044e-18,2.7755575615628914e-17,0.0,0.0,-8.673617379884035e-19,2.7755575615628914e-17,0.0,0.0,2.134523027080837e-18,0.0,1.0842021724855044e-19,-9.012430558785756e-19,-7.589415207398531e-19
20,,,,,,,,,,,,,,,,,,,,,,-0.0011842058338486783,-0.0012075960304165961,-0.0012075960304165961,-0.0012011049548337196,-0.0011947416088640417,-0.0012040606379431905,-0.000687903075779206,-0.0012066014162497544,-0.0009802988788458755,-0.0012002199004006932,-0.0012068798316423887,-0.001213450892852854
21,,,,,,,,,,,,,,,,,,,,,,,0.005786327383592166,0.005786327383592166,0.004755254716612942,0.0004490247962744276,0.005771376400282298,0.004907361054931558,0.00579357727036738,0.0070401443241396855,0.005856473325896592,0.005784993655270169,0.005775039322894282
22,,,,,,,,,,,,,,,,,,,,,,,,0.0,-8.673617379884035e-19,2.7755575615628914e-17,0.0,0.0,2.134523027080837e-18,0.0,1.0842021724855044e-19,-9.012430558785756e-19,-7.589415207398531e-19
23,,,,,,,,,,,,,,,,,,,,,,,,,-8.673617379884035e-19,2.7755575615628914e-17,0.0,0.0,2.134523027080837e-18,0.0,1.0842021724855044e-19,-9.012430558785756e-19,-7.589415207398531e-19
24,,,,,,,,,,,,,,,,,,,,,,,,,,0.003009791057654143,5.439844397149332e-05,-0.0005483609056959882,7.354781742662946e-05,0.0010553957953430282,4.792057958951927e-05,6.978299354775177e-05,5.2637247188349804e-05
25,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004046690771833077,0.0038354002615864358,0.00041944713431478947,0.003589216701675668,0.0001692152865444584,0.0004024419173812116,0.00037378729766965823
