,S1_sobol,ST_sobol
0,0.2697672469623909,0.3467174836366502
1,0.00023961839469143463,9.427431167478936e-05
2,0.13947919763310332,0.07738605401077674
3,-0.001965437810634732,0.0021843329870041015
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,-0.00010786957170383765,9.990852118844752e-05
10,5.811645638584334e-05,5.705511140067805e-05
11,0.0,0.0
12,0.13628665490407427,0.14717170293937465
13,0.11914804560316569,0.12609672183333906
14,-0.0008781512510781691,0.0038562061854069737
15,0.050197580646142714,0.08175836005278742
16,0.03923650139729019,0.041191721938792086
17,0.0026123451354704372,0.002194112237034879
18,-6.895005000799751e-06,0.0009334563982393554
19,0.0,0.0
20,0.001236239910547417,0.0008911829134022526
21,0.161328888929153,0.2045560468862496
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,-0.000416319579270986,0.001361414626235998
27,0.004203567113829114,0.003776004685606888
28,5.033547333122006e-05,3.41725409264063e-06
29,0.050264342533788815,0.06129214042168162
30,0.0005125108778598204,0.00038509578190082844
31,4.0555230147744355e-05,7.176441564320517e-05
32,0.000493677174134538,0.00022363302157355551
