,S1_sobol,ST_sobol
0,0.24756634196597113,0.29374754069107567
1,0.001874004798894744,0.026810425610223572
2,0.0034117825566713353,0.02726952411252605
3,0.0010466100060594792,0.016601482494548927
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,-0.0005007598249208422,0.00048781520180781525
10,0.0003740159861032057,0.0005316421638748222
11,0.0,0.0
12,-0.0009854126913517065,0.0008866478202317588
13,0.05542340886278817,0.09550097801535021
14,0.002315736231634732,0.010243451275868025
15,0.19002553475431214,0.41158576258699525
16,0.0031775399096406194,0.0035860207020291593
17,-8.024226355957913e-05,1.6065367050321665e-05
18,-0.0005219074895872047,0.00014388388011060967
19,0.0,0.0
20,0.009271941583046816,0.030262471818684637
21,0.24688158150511336,0.4291411510416526
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,-0.0004406553262639381,0.013526702109430291
27,0.01717356386956371,0.039760776755441964
28,-2.1898520099739592e-05,1.0372166208271947e-06
29,0.0040971658377843235,0.01823988747974166
30,-7.608484795077871e-05,3.465754182013836e-05
31,5.236853946369219e-05,1.0683600918931217e-05
32,0.00011568508689755256,2.6477144682582163e-05
