,S1_sobol,ST_sobol
0,0.7936763733837815,0.8065054610932011
1,-0.0007596015746137155,0.0012223273802869593
2,0.05174215678572124,0.05894694750052985
3,-0.0003827700600591133,0.00464606623341518
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,-2.6517851711665622e-05,3.6057355484293064e-07
10,-1.5223346183150039e-05,8.013445306296046e-08
11,0.0,0.0
12,0.07228388241620014,0.0730628624672986
13,0.0010796653728761614,0.0018309508902962823
14,-3.4974863437482056e-05,3.926739106546527e-05
15,5.714637282266197e-05,0.00010614204761884812
16,0.0060364855091287065,0.006401008741841069
17,0.0019261436023702983,0.0028581326550254035
18,5.8953939999119724e-05,1.266593804397967e-05
19,0.0,0.0
20,2.3837902621185567e-05,6.047128675819988e-07
21,0.0005927992751770891,0.0015571257646312636
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,1.0465244932414957e-05,3.5202351892222026e-05
27,0.0032438321496883896,0.004323314246757562
28,-1.269824754625646e-05,1.1918072856574278e-06
29,0.05497370701390389,0.05352952986251784
30,0.00033457603609261376,0.00015227865730526777
31,8.806105455268142e-05,2.9036299746032243e-05
32,8.158170174297721e-05,9.275113199221972e-05
