,S1_sobol,ST_sobol
0,0.8143595389881232,0.8308321111167334
1,-0.0019525373508951494,0.0022131094298582735
2,0.06633527422979368,0.07566774857460985
3,-0.0008484918973366192,0.006241397080806881
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,-6.685239791973532e-07,4.368940333238443e-08
9,-3.0304661235224625e-05,4.0942462394969214e-06
10,-5.678553907859914e-05,9.563948677994079e-07
11,-6.685239791973532e-07,4.368940333238443e-08
12,0.04868384472098301,0.05143277976170629
13,0.002654491634762711,0.004573871820591678
14,-0.00029467511275456143,9.889425940620895e-05
15,0.0007849357495533667,0.0010612183997782373
16,0.00716952774888571,0.008278055036744409
17,0.0005769055013135274,0.000820246806033954
18,0.0002585726550309293,8.705094289443559e-05
19,-6.685239791973532e-07,4.368940333238443e-08
20,0.00011749211474670964,1.810142005174033e-05
21,0.01187246800554565,0.01496513901077239
22,-6.685239791973532e-07,4.368940333238443e-08
23,-6.685239791973532e-07,4.368940333238443e-08
24,-6.685239791973532e-07,4.368940333238443e-08
25,-6.685239791973532e-07,4.368940333238443e-08
26,9.392364511790562e-05,4.2650710457409706e-05
27,0.0001395744036851553,0.0008853947235638377
28,-3.512104561778048e-05,9.35917757672766e-07
29,0.028051795333481164,0.028167585747350947
30,0.0002011094297544903,0.00011692458557515002
31,5.1177075110123275e-05,2.1802602966520364e-05
32,-3.993817445285255e-05,7.075200018531009e-05
