"Yield","sample"
12.2071533333333,1
12.1345233333333,2
12.2071533333333,3
12.2071533333333,4
12.2071533333333,5
12.1235466666667,6
12.2071533333333,7
12.4886866666667,8
12.2071533333333,9
11.97157,10
12.1992566666667,11
12.1992566666667,12
11.31032,13
12.1992566666667,14
12.2425066666667,15
12.2162966666667,16
12.2239033333333,17
11.8169666666667,18
12.1993733333333,19
12.20025,20
12.1992566666667,21
12.2037833333333,22
11.89305,23
12.1992566666667,24
12.1992566666667,25
10.33526,26
12.1895533333333,27
12.1992566666667,28
12.5024,29
12.20137,30
12.17968,31
12.21861,32
12.1989933333333,33
12.2099966666667,34
9.32495333333333,35
9.28680333333333,36
9.28680333333333,37
9.28680333333333,38
9.34325,39
9.28680333333333,40
9.09904666666667,41
9.28680333333333,42
9.46742,43
9.28675,44
9.28680333333333,45
10.1433,46
9.28680333333333,47
9.22288,48
9.22336333333333,49
9.22306666666667,50
9.57675666666667,51
9.28662666666667,52
9.28679,53
9.28680333333333,54
9.28577666666667,55
9.37007,56
9.28680333333333,57
9.28680333333333,58
10.9691433333333,59
9.28680333333333,60
9.28680333333333,61
9.16538666666667,62
9.28357,63
9.32321,64
9.26922,65
9.28701,66
9.27764333333333,67
9.28680333333333,68
9.05954333333333,69
9.34761666666667,70
9.05954333333333,71
9.05954333333333,72
9.05954333333333,73
9.11921666666667,74
9.05954333333333,75
9.27577333333333,76
9.05954333333333,77
9.57897666666667,78
9.05904666666667,79
9.05924666666667,80
9.51766333333333,81
9.04758333333333,82
8.89424,83
9.00638666666667,84
8.91073666666667,85
10.037,86
9.05963666666667,87
9.09573,88
9.05954333333333,89
9.03563333333333,90
9.43244666666667,91
9.05954333333333,92
9.05954333333333,93
10.03171,94
9.05599333333333,95
9.05940666666667,96
8.83723666666667,97
9.05630333333333,98
9.06481333333333,99
9.07319333333333,100
9.05943,101
9.06667666666667,102
12.8262733333333,103
13.1323633333333,104
13.32144,105
13.1323633333333,106
13.0031833333333,107
13.1323633333333,108
12.73641,109
13.1323633333333,110
12.53482,111
13.13247,112
13.13239,113
12.67409,114
13.19144,115
13.2557333333333,116
13.14404,117
13.1795333333333,118
11.7698833333333,119
13.13168,120
13.0236666666667,121
13.1323633333333,122
13.1876133333333,123
12.16089,124
13.1323633333333,125
13.1323633333333,126
11.70989,127
13.1685533333333,128
13.1323633333333,129
13.5488633333333,130
13.1354066666667,131
13.0722633333333,132
13.13141,133
13.1326933333333,134
13.1142533333333,135
13.1323633333333,136
10.8145233333333,137
11.18455,138
10.8145233333333,139
10.7520633333333,140
10.8145233333333,141
10.80675,142
10.8145233333333,143
10.7728466666667,144
10.8145233333333,145
11.01753,146
10.8103433333333,147
10.8162866666667,148
11.0591633333333,149
10.8145233333333,150
11.12794,151
10.8139433333333,152
10.8449033333333,153
11.14259,154
10.81463,155
10.8073666666667,156
10.8145233333333,157
10.82272,158
10.9505966666667,159
10.8145233333333,160
10.8145233333333,161
10.81159,162
10.78016,163
10.8145233333333,164
10.8623666666667,165
10.81473,166
10.9396966666667,167
10.7996433333333,168
10.82862,169
10.8609133333333,170
12.18302,171
12.4686666666667,172
12.4307166666667,173
12.48176,174
12.48516,175
12.47561,176
12.5257133333333,177
12.47561,178
12.2498766666667,179
12.47561,180
12.47561,181
12.2011633333333,182
12.47561,183
12.3146133333333,184
12.4859866666667,185
12.4665933333333,186
12.0601233333333,187
12.4751066666667,188
12.4867733333333,189
12.47561,190
12.4706666666667,191
12.4196966666667,192
12.47561,193
12.47561,194
12.47931,195
12.5118033333333,196
12.4757766666667,197
12.4407666666667,198
12.4751566666667,199
12.3779333333333,200
12.4802633333333,201
12.4571166666667,202
