,S1_sobol,ST_sobol
0,0.024997358741546086,0.03414878530582505
1,-0.00022891633537466214,0.0001338816667021024
2,-0.001855962993765641,0.0015849166678823642
3,-0.0004937763700374636,5.171458614385452e-05
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,1.7244640544050943e-05,3.138823885824524e-07
9,5.928678509902669e-05,3.683657212584816e-05
10,3.337527594854935e-05,9.432935180420474e-06
11,1.7244640544050943e-05,3.138823885824524e-07
12,0.45002893383896225,0.47231594494637796
13,0.028704419364837426,0.043257232909838766
14,0.0007820244539424056,0.0009773219589711678
15,0.0028139817507509945,0.010189211174047568
16,0.06908764963809477,0.07212383362542185
17,0.007941360690816891,0.007024336056591498
18,0.00039048713553394243,0.0007707432823809228
19,1.7244640544050943e-05,3.138823885824524e-07
20,0.0003145799276682407,0.00016360617400530304
21,0.11096427195127254,0.1337600101439929
22,1.7244640544050943e-05,3.138823885824524e-07
23,1.7244640544050943e-05,3.138823885824524e-07
24,1.7244640544050943e-05,3.138823885824524e-07
25,1.7244640544050943e-05,3.138823885824524e-07
26,-3.3105851798001554e-05,5.421567368497825e-06
27,0.0064636214189419975,0.008775175888468186
28,-6.469741181954473e-05,8.063179358332853e-06
29,0.24598350591165427,0.2542012942046626
30,0.001253206127027941,0.0010329687301685673
31,0.00014298579750682082,0.0001893561773031339
32,0.0005527814229702169,0.0006103007948352382
