,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,,-0.0007779972939966767,-0.0007713413299963095,-0.0007802679805745934,-0.0007800409736530735,-0.0007800409736530735,-0.0007800409736530735,-0.0007800409736530735,-0.0007805179559113094,-0.0007813937374367612,-0.000753002417598385,-0.0007805179559113094,-0.0004405315383577135,-0.0007122921467514975,-0.000800822638114313,-0.0007788104661273066,-0.0003743540434717474,-0.0006098504131219658,-0.0007785444583168112,-0.0007805179559113094,-0.0007808097999830859,-0.0008109586846634548,-0.0007805179559113094,-0.0007805179559113094,-0.0007805179559113094,-0.0007805179559113094,-0.0007805140171914007,-0.0007526012419759621,-0.0007816177127014365,-0.00077691309832887,-0.0007715514210042085,-0.000772577130090467,-0.0007708796893848132
1,,,5.84842184191289e-05,5.861640761433259e-05,5.8616269369235944e-05,5.8616269369235944e-05,5.8616269369235944e-05,5.8616269369235944e-05,5.861626936923594e-05,5.759761387974451e-05,5.898722100387176e-05,5.861626936923594e-05,7.298840211360236e-05,6.124490311484702e-05,5.834798389481267e-05,5.863101332757529e-05,4.272502484314877e-05,6.693666570525836e-05,5.8597285755921626e-05,5.861626936923594e-05,5.8633639457136025e-05,5.854861726518727e-05,5.861626936923594e-05,5.861626936923594e-05,5.861626936923594e-05,5.861626936923594e-05,5.861600475416755e-05,5.7567154152767495e-05,5.858417550430664e-05,6.287680723556649e-05,5.8478081517665954e-05,5.854086262434197e-05,5.830256883360317e-05
2,,,,0.0002507283207329671,0.0002489566768898397,0.0002489566768898397,0.0002489566768898397,0.0002489566768898397,0.00024895667688983964,0.00024750325140566955,0.0002473191407310495,0.00024895667688983964,0.0004188811464875264,0.00023544176018570765,0.0002323168791249007,0.00024922459990239874,0.00039955225469257005,0.00029275797889455335,0.0002471497731077651,0.00024895667688983964,0.0002490838106476575,0.00024250844664191345,0.00024895667688983964,0.00024895667688983964,0.00024895667688983964,0.00024895667688983964,0.00024687959455463017,0.0001902380794276239,0.00024920396324035356,0.00019454033518944563,0.00025053206320322513,0.0002487645587556683,0.0002503195556823347
3,,,,,-3.872776338287971e-05,-3.872776338287971e-05,-3.872776338287971e-05,-3.872776338287971e-05,-3.872776338287971e-05,-3.909341831111646e-05,-3.817297381997033e-05,-3.872776338287971e-05,-6.842891177796795e-05,-3.78398398504262e-05,-3.819370860597463e-05,-3.870965364952853e-05,-3.605357794977948e-06,-3.4214787793241525e-05,-3.937961344609873e-05,-3.872776338287971e-05,-3.882302088253499e-05,-3.8546711540764114e-05,-3.872776338287971e-05,-3.872776338287971e-05,-3.872776338287971e-05,-3.872776338287971e-05,-3.8726087404033e-05,-3.5341929971510755e-05,-3.8853695130282114e-05,-9.257786135676016e-06,-3.895925167760321e-05,-3.872262409399438e-05,-3.925523129867642e-05
4,,,,,,2.3265081587308986e-05,2.3265081587308986e-05,2.3265081587308986e-05,2.326508158730899e-05,2.3257601657424238e-05,2.3264870775087804e-05,2.326508158730899e-05,3.0821372341283126e-05,2.3322086773191596e-05,2.325841367486689e-05,2.3270125464871578e-05,9.107411578224145e-07,2.9252781074486783e-05,2.326508158730879e-05,2.326508158730899e-05,2.3267478600330163e-05,2.3237262182115815e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730898e-05,2.4028838644972635e-05,2.3273475036813043e-05,2.5946316328150087e-05,2.318948588675623e-05,2.32979448700597e-05,2.3070665873225164e-05
5,,,,,,,2.3265081587308986e-05,2.3265081587308986e-05,2.326508158730899e-05,2.3257601657424238e-05,2.3264870775087804e-05,2.326508158730899e-05,3.0821372341283126e-05,2.3322086773191596e-05,2.325841367486689e-05,2.3270125464871578e-05,9.107411578224145e-07,2.9252781074486783e-05,2.326508158730879e-05,2.326508158730899e-05,2.3267478600330163e-05,2.3237262182115815e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730898e-05,2.4028838644972635e-05,2.3273475036813043e-05,2.5946316328150087e-05,2.318948588675623e-05,2.32979448700597e-05,2.3070665873225164e-05
6,,,,,,,,2.3265081587308986e-05,2.326508158730899e-05,2.3257601657424238e-05,2.3264870775087804e-05,2.326508158730899e-05,3.0821372341283126e-05,2.3322086773191596e-05,2.325841367486689e-05,2.3270125464871578e-05,9.107411578224145e-07,2.9252781074486783e-05,2.326508158730879e-05,2.326508158730899e-05,2.3267478600330163e-05,2.3237262182115815e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730898e-05,2.4028838644972635e-05,2.3273475036813043e-05,2.5946316328150087e-05,2.318948588675623e-05,2.32979448700597e-05,2.3070665873225164e-05
7,,,,,,,,,2.326508158730899e-05,2.3257601657424238e-05,2.3264870775087804e-05,2.326508158730899e-05,3.0821372341283126e-05,2.3322086773191596e-05,2.325841367486689e-05,2.3270125464871578e-05,9.107411578224145e-07,2.9252781074486783e-05,2.326508158730879e-05,2.326508158730899e-05,2.3267478600330163e-05,2.3237262182115815e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730899e-05,2.326508158730898e-05,2.4028838644972635e-05,2.3273475036813043e-05,2.5946316328150087e-05,2.318948588675623e-05,2.32979448700597e-05,2.3070665873225164e-05
8,,,,,,,,,,1.9493134464947624e-05,1.950040358261115e-05,1.950061439483234e-05,2.705690514880066e-05,1.9557619580714766e-05,1.9493946482390277e-05,1.9505658272394924e-05,-2.853726034701687e-06,2.5488313882011254e-05,1.950061439483214e-05,1.950061439483234e-05,1.9503011407853513e-05,1.9472794989639202e-05,1.950061439483234e-05,1.950061439483234e-05,1.950061439483234e-05,1.950061439483234e-05,1.9500614394832326e-05,2.0264371452496238e-05,1.9509007844336392e-05,2.218184913567456e-05,1.9425018694279575e-05,1.9533477677583046e-05,1.9306198680748524e-05
9,,,,,,,,,,,0.0014768982014153752,0.0014530356195341923,0.001716424880395348,0.0014959076519777546,0.0017028624094373311,0.0014533043177217925,0.00010305122050846549,0.0013980777599433107,0.0014530248234008313,0.0014530356195341923,0.001454515338705364,0.001460904325178041,0.0014530356195341923,0.0014530356195341923,0.0014530356195341923,0.0014530356195341923,0.0014522382909272914,0.001475720640197472,0.0014513004714725563,0.001383646090706618,0.0014496070195156754,0.0014562945418279485,0.0014470858561727818
