,S1_sobol,ST_sobol
0,0.27953070532918534,0.3104121509254276
1,0.0027307130781232224,0.005338115157355183
2,0.010636861062140188,0.012302319368721178
3,0.005604229265896333,0.003931542553695575
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.000248936265716218,0.0001708418887743538
10,0.00034956339887210646,0.0001440536975284244
11,0.0,0.0
12,0.006431039713151368,0.007302980196976537
13,0.1236142469817215,0.14434449417851977
14,0.00398640970646736,0.007395735576369179
15,0.10051167727244126,0.14677774167900406
16,0.020002486015074872,0.020533303214186897
17,0.00011461024449727624,1.092028281584009e-05
18,0.0005528132443446301,9.776419376147133e-05
19,0.0,0.0
20,0.004156228358893249,0.003987822477371761
21,0.3814352442430218,0.45043421809718237
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0005483549776299906,0.0006709437737454921
27,0.0053898394561240435,0.0091619508327898
28,6.9993812105916615e-06,5.661200131504902e-07
29,0.0018114279229689654,0.0037357736746864026
30,2.243813155278686e-06,6.983521594224196e-05
31,7.884815570756808e-05,1.2158321885540821e-05
32,-2.6041961499075542e-05,4.2248043605458016e-05
