,S1_sobol,ST_sobol
0,0.025157715521425976,0.027268075159760864
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0007065391458962914,0.0008138176394712124
5,0.0,0.0
6,0.006073836876125462,0.007586102376879798
7,0.0,0.0
8,0.005567326369437133,0.006208039846690702
9,0.0010734807905976318,0.0017339679820758955
10,0.0016421893058758315,0.0016895417753899846
11,0.05719578364948213,0.06137192420107247
12,0.0015104241528159047,0.0010024215322896237
13,0.04023273924242866,0.08375381142703055
14,0.271250324882772,0.3502292073083149
15,0.24592197679440927,0.28614869400848725
16,0.007095564661249861,0.00629128822119943
17,2.7918425262167938e-05,1.5516809566386454e-05
18,0.00023650952309471973,9.629668497486901e-05
19,0.0,0.0
20,0.0003594530466032157,0.0007813830517240419
21,0.11825544914851127,0.1470424650482162
22,0.0,0.0
23,0.0,0.0
24,0.0027921305215223577,0.009242247459379052
25,0.059073746791351966,0.05644652920389813
26,0.0,0.0
27,0.046308963361192015,0.06212522243243747
28,8.168321270800452e-07,7.153782839999797e-07
29,0.01021124575931814,0.018469242299255863
30,-0.00012545602277539558,1.2378163387550469e-05
31,3.629383196492371e-05,7.0453486430031515e-06
32,1.0372721014921267e-06,4.0259258855616604e-05
