,S1_sobol,ST_sobol
0,0.24603487373717434,0.2563059164398347
1,0.00021560131819268127,2.723161662561389e-05
2,0.011763037315026221,0.0024180411052843994
3,-0.0005414250488701439,0.00016369511278099662
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,-5.7421887205606405e-06,1.571550542734713e-05
10,3.864037317602042e-06,2.5012130696816593e-05
11,0.0,0.0
12,0.1192324924704616,0.1347214605635551
13,0.2524064456504272,0.26528375969328044
14,0.0069834409173886195,0.010971763850076751
15,0.04683011192572066,0.07118687734184735
16,0.014022014227807775,0.017562391590988075
17,0.009396416527433761,0.011427857649941031
18,8.09675978701987e-05,0.00046324156048208336
19,0.0,0.0
20,0.0005657435003962756,0.0006132748732450955
21,0.17345314744747328,0.19935650045628298
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,-0.0005392951026401061,0.00016891348889258982
27,0.0002822691267938704,0.0019281138087199712
28,-0.00019011455491374914,5.401337309361159e-06
29,0.08530098648905077,0.09671938526255572
30,0.0008526718274300349,0.0005683865885585906
31,-7.609547138294634e-05,0.00012689593052360272
32,0.0006193482073186064,0.0003811431831195552
