,S1_sobol,ST_sobol
0,0.2152416077643611,0.22666114246964417
1,-6.863061367917773e-05,0.0006788175611355507
2,0.000173056546169546,0.0011857614314906913
3,-0.0004658370857529336,0.0004836537900239769
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,3.5612852830729895e-05,1.995242289733522e-05
10,-9.073542313837684e-05,4.849435351646118e-05
11,0.0,0.0
12,0.0887531625986573,0.10316168718415555
13,0.16252309842220616,0.18050454870138968
14,0.0023481186997011236,0.0052211771149254654
15,0.0388367748291276,0.06909584376669206
16,0.01311414472788297,0.01659300548858529
17,0.011402852417199596,0.010212916462811077
18,0.00045717644684837807,0.00024063011555247978
19,0.0,0.0
20,0.001533358672726399,0.0012532325432323913
21,0.3275684896014407,0.3711388870389045
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.00016564830817088837,4.3838026173952446e-05
27,0.000541084842344088,0.0018558536250881286
28,-8.590325867466736e-05,5.00446077527773e-06
29,0.08195281224644162,0.0932183757464555
30,0.0006945675735488356,0.0005152741351362236
31,0.00021370964361715566,0.0001239472851260675
32,0.0002837212974049356,0.00033942520264196795
