"Yield","sample"
8.43903,1
8.2381,2
8.43903,3
8.43903,4
8.43903,5
8.33316666666667,6
8.43903,7
8.74386,8
8.43903,9
8.3118,10
8.45474,11
8.44434333333333,12
7.78794333333333,13
8.43903,14
8.68696333333333,15
8.21631666666667,16
8.82583,17
8.22503333333333,18
8.43913333333333,19
8.43927333333333,20
8.43903,21
8.45921333333333,22
7.27493333333333,23
8.43903,24
8.43903,25
7.62368666666667,26
8.40642,27
8.43903,28
9.17207666666667,29
8.44048666666667,30
8.57521,31
8.43529666666667,32
8.43894666666667,33
8.44346,34
7.31858666666667,35
7.23810666666667,36
7.23810666666667,37
7.23810666666667,38
7.31987,39
7.23810666666667,40
7.01335333333333,41
7.23810666666667,42
7.35488,43
7.19154,44
7.22027666666667,45
8.01764333333333,46
7.23810666666667,47
6.79972,48
6.97327333333333,49
6.71975666666667,50
7.46385666666667,51
7.23801333333333,52
7.23737666666667,53
7.23810666666667,54
7.23711,55
7.62787,56
7.23810666666667,57
7.23810666666667,58
8.36595333333333,59
7.23810666666667,60
7.23810666666667,61
6.87075666666667,62
7.23659666666667,63
7.20673666666667,64
7.22913333333333,65
7.23876333333333,66
7.23291333333333,67
7.23810666666667,68
6.30819,69
6.50076333333333,70
6.30819,71
6.30819,72
6.30819,73
6.39032333333333,74
6.30819,75
6.53784333333333,76
6.30819,77
6.59105,78
6.30197666666667,79
6.29148666666667,80
6.68756666666667,81
6.31447333333333,82
5.82006,83
6.22972,84
5.84932333333333,85
6.84381333333333,86
6.30830333333333,87
6.32585333333333,88
6.30819,89
6.28142333333333,90
7.07973,91
6.30819,92
6.30819,93
6.5296,94
6.28587,95
6.30819,96
5.97222,97
6.30762333333333,98
6.38076666666667,99
6.31246666666667,100
6.30811,101
6.31171333333333,102
7.75730333333333,103
8.13486,104
8.32254666666667,105
8.13486,106
8.02450333333333,107
8.13486,108
7.83599,109
8.13486,110
7.82041666666667,111
8.14468333333333,112
8.15857333333333,113
7.76981,114
8.07379666666667,115
8.60901333333333,116
8.06142,117
8.51491,118
7.59655666666667,119
8.13469333333333,120
8.13376,121
8.13486,122
8.33527,123
6.55091,124
8.13486,125
8.13486,126
7.93397333333333,127
8.17419333333333,128
8.13486,129
8.84721666666667,130
8.13582333333333,131
7.98893,132
8.15079,133
8.13495333333333,134
8.13057333333333,135
8.13486,136
5.87355333333333,137
6.18509333333333,138
5.87355333333333,139
5.85155,140
5.87355333333333,141
5.868,142
5.87355333333333,143
5.84714,144
5.87355333333333,145
5.97564666666667,146
5.86539333333333,147
5.88006666666667,148
6.09868,149
5.87355333333333,150
6.28619,151
5.96141,152
5.96431666666667,153
5.93038333333333,154
5.87367333333333,155
5.87221333333333,156
5.87355333333333,157
5.91873666666667,158
6.07982666666667,159
5.87355333333333,160
5.87355333333333,161
5.87328666666667,162
5.84032,163
5.87355333333333,164
5.91339,165
5.87362333333333,166
6.00906333333333,167
5.86813666666667,168
5.87570666666667,169
5.88262333333333,170
7.30293,171
7.65254333333333,172
7.65315333333333,173
7.70528,174
7.68308333333333,175
7.67472666666667,176
7.71409666666667,177
7.67472666666667,178
7.55269,179
7.67754,180
7.67242333333333,181
7.42520333333333,182
7.67472666666667,183
7.19058,184
7.69772333333333,185
7.52498333333333,186
7.50595,187
7.67435333333333,188
7.67678666666667,189
7.67472666666667,190
7.66513,191
7.46191666666667,192
7.67472666666667,193
7.67472666666667,194
7.67534,195
7.71394,196
7.67706,197
7.62104666666667,198
7.67463666666667,199
7.49908333333333,200
7.68703333333333,201
7.67005666666667,202
7.65843333333333,203
7.67472666666667,204
10.0883033333333,205
9.88402,206
10.0883033333333,207
10.0883033333333,208
10.0883033333333,209
10.0765566666667,210
10.0883033333333,211
10.0379233333333,212
10.0883033333333,213
9.64969,214
10.08318,215
10.0902966666667,216
9.63810666666667,217
10.1241066666667,218
9.46426333333333,219
10.07173,220
10.2292833333333,221
9.27637,222
10.0885966666667,223
10.0958633333333,224
10.0883033333333,225
10.0817866666667,226
10.14999,227
10.0883033333333,228
10.0883033333333,229
10.0821966666667,230
10.06163,231
10.0883033333333,232
10.12368,233
10.0884333333333,234
10.1826766666667,235
10.0993133333333,236
10.08199,237
10.0787766666667,238
8.27745,239
8.15571666666667,240
8.15571666666667,241
8.15571666666667,242
8.16484666666667,243
8.15571666666667,244
8.19538333333333,245
8.15571666666667,246
8.54716333333333,247
8.16070666666667,248
8.15473333333333,249
8.57111666666667,250
8.14441333333333,251
8.40692333333333,252
8.04879333333333,253
8.10672666666667,254
8.82404666666667,255
8.15557666666667,256
8.15119333333333,257
8.15571666666667,258
8.15990666666667,259
8.09641333333333,260
8.15571666666667,261
8.15571666666667,262
8.16381666666667,263
8.16493666666667,264
8.15571666666667,265
8.12772,266
8.15564,267
8.10631666666667,268
8.16409333333333,269
8.16029666666667,270
8.16188333333333,271
8.15571666666667,272
8.79988333333333,273
8.72771,274
8.79988333333333,275
8.79988333333333,276
8.79988333333333,277
8.78704666666667,278
8.79988333333333,279
8.94587666666667,280
8.79988333333333,281
9.04435,282
8.80024666666667,283
8.79939333333333,284
8.76952333333333,285
8.79988333333333,286
8.64693,287
8.95649,288
8.88282666666667,289
8.06249666666667,290
8.7896,291
8.78658333333333,292
8.79988333333333,293
