,S1_sobol,ST_sobol
0,0.570891148924897,0.5835502773349773
1,-0.0010048604360969704,0.0008740197469851052
2,0.03678993113672443,0.03821564942786672
3,0.002118799920397843,0.003348723186496054
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,6.594147952964955e-08,1.5164625814174946e-09
9,-6.105009256536602e-05,7.781261797552657e-06
10,2.40042108786029e-06,3.2667883989285898e-06
11,6.594147952964955e-08,1.5164625814174946e-09
12,0.09444775486623745,0.10486922133927636
13,0.04788062428758596,0.05751570072364495
14,-0.00014632494754055638,0.0010045828227210226
15,0.01122691890203669,0.015477736812740164
16,0.01727281134723786,0.020484984469715882
17,0.004841981181436349,0.005046124534988499
18,0.0003272104865159235,0.00016936889035373256
19,6.594147952964955e-08,1.5164625814174946e-09
20,0.00032935669743269476,0.0003001737784587395
21,0.12902725721618,0.14280518060642616
22,6.594147952964955e-08,1.5164625814174946e-09
23,6.594147952964955e-08,1.5164625814174946e-09
24,6.594147952964955e-08,1.5164625814174946e-09
25,6.594147952964955e-08,1.5164625814174946e-09
26,-0.00013778274262567184,0.0003324658043005503
27,1.7979937063839404e-05,0.0011625862224515333
28,-1.4361366857993223e-05,2.6205658332648443e-06
29,0.05906403065980228,0.06001066566802538
30,0.00033516694310968174,0.00029978824056316303
31,0.0001332838218945412,5.8953793977157556e-05
32,0.00015505146998087856,0.00018104404156565383
