"Yield","sample"
10.2274,1
10.1489366666667,2
10.2274,3
10.2274,4
10.2274,5
10.0842033333333,6
10.2274,7
10.60858,8
10.2274,9
10.08863,10
10.2420566666667,11
10.2406466666667,12
9.21886,13
10.24008,14
10.3300166666667,15
10.1947566666667,16
10.33488,17
9.86647666666667,18
10.2403133333333,19
10.2419166666667,20
10.24008,21
10.2419966666667,22
9.71911333333333,23
10.24008,24
10.24008,25
8.75003,26
10.2300466666667,27
10.24008,28
10.5765033333333,29
10.24512,30
10.25532,31
10.2606466666667,32
10.23986,33
10.2521266666667,34
7.69893,35
7.66304,36
7.66304,37
7.66304,38
7.77378,39
7.66304,40
7.39499333333333,41
7.66304,42
7.77752666666667,43
7.65943333333333,44
7.66101,45
8.67067333333333,46
7.66304,47
7.51260333333333,48
7.54467666666667,49
7.50931666666667,50
7.96158666666667,51
7.66274333333333,52
7.66303666666667,53
7.66304,54
7.66178666666667,55
7.81845666666667,56
7.66304,57
7.66304,58
9.04273666666667,59
7.66304,60
7.66304,61
7.55014333333333,62
7.66041333333333,63
7.69152666666667,64
7.64779,65
7.6632,66
7.65371666666667,67
7.66304,68
7.47162666666667,69
7.60351666666667,70
7.47162666666667,71
7.47162666666667,72
7.47162666666667,73
7.56988,74
7.47162666666667,75
7.75172,76
7.47162666666667,77
7.80105666666667,78
7.47025666666667,79
7.46673,80
8.02918,81
7.45326,82
7.23352666666667,83
7.42540666666667,84
7.28227333333333,85
8.36383333333333,86
7.47185333333333,87
7.51268666666667,88
7.47162666666667,89
7.43013333333333,90
7.91779666666667,91
7.47162666666667,92
7.47162666666667,93
8.34915333333333,94
7.46991333333333,95
7.47162666666667,96
7.30633666666667,97
7.4697,98
7.47057666666667,99
7.48581333333333,100
7.47150666666667,101
7.48062666666667,102
11.0190333333333,103
11.3657966666667,104
11.3647833333333,105
11.3657966666667,106
11.1856266666667,107
11.3657966666667,108
10.8953566666667,109
11.3657966666667,110
10.97562,111
11.36846,112
11.3732,113
10.81809,114
11.3806233333333,115
11.6089,116
11.33877,117
11.49154,118
10.1154533333333,119
11.3655666666667,120
11.29668,121
11.3657966666667,122
11.4362833333333,123
10.0707666666667,124
11.3657966666667,125
11.3657966666667,126
10.1484733333333,127
11.3978033333333,128
11.3657966666667,129
11.7253566666667,130
11.3684133333333,131
11.3094933333333,132
11.3602433333333,133
11.3661133333333,134
11.3486833333333,135
11.3657966666667,136
8.60609333333333,137
8.88278666666667,138
8.60609333333333,139
8.59275,140
8.60609333333333,141
8.59508666666667,142
8.60609333333333,143
8.55715666666667,144
8.60609333333333,145
8.73617666666667,146
8.60077333333333,147
8.60897333333333,148
8.92333666666667,149
8.60609333333333,150
9.01194666666667,151
8.61694333333333,152
8.62914333333333,153
8.87323666666667,154
8.60646666666667,155
8.60060333333333,156
8.60609333333333,157
8.64800666666667,158
8.75848,159
8.60609333333333,160
8.60609333333333,161
8.60391666666667,162
8.57657333333333,163
8.60609333333333,164
8.62832,165
8.60630666666667,166
8.65908,167
8.60931666666667,168
8.61823333333333,169
8.64466333333333,170
10.04604,171
10.28328,172
10.28339,173
10.27684,174
10.29595,175
10.2818066666667,176
10.3431933333333,177
10.2818066666667,178
10.13422,179
10.2825233333333,180
10.2813033333333,181
9.92154,182
10.2818066666667,183
9.9251,184
10.3051866666667,185
10.2460166666667,186
9.90891666666667,187
10.28153,188
10.2933966666667,189
10.2818066666667,190
10.2653833333333,191
10.1615766666667,192
10.2818066666667,193
10.2818066666667,194
10.2845633333333,195
10.3150666666667,196
10.28187,197
10.26064,198
10.28157,199
10.23489,200
10.27373,201
10.2665666666667,202
10.2312166666667,203
10.2818066666667,204
11.5233733333333,205
11.35531,206
11.5233733333333,207
11.5233733333333,208
11.5233733333333,209
11.5076766666667,210
11.5233733333333,211
11.4632966666667,212
11.5233733333333,213
11.0381466666667,214
11.52173,215
11.52367,216
10.8266033333333,217
11.4924233333333,218
11.2239866666667,219
11.4164233333333,220
11.5566833333333,221
10.3216133333333,222
11.5227233333333,223
11.5228666666667,224
11.5233733333333,225
11.51765,226
11.52325,227
11.5233733333333,228
11.5233733333333,229
11.5100266666667,230
11.5170733333333,231
11.5233733333333,232
11.5222566666667,233
11.52348,234
11.49448,235
11.48394,236
11.5083233333333,237
11.5080733333333,238
8.97989333333333,239
8.87849,240
8.87849,241
8.87849,242
8.89056666666667,243
8.87849,244
8.92499,245
8.87849,246
9.28358333333333,247
8.8794,248
8.87822333333333,249
9.49115666666667,250
8.90264666666667,251
8.87324666666667,252
8.87804,253
8.86649666666667,254
9.86553,255
8.87777333333333,256
8.87655666666667,257
8.87849,258
8.88575,259
8.85983666666667,260
8.87849,261
8.87849,262
8.8893,263
8.88132666666667,264
8.87849,265
8.88035333333333,266
8.87835,267
8.91307333333333,268
8.91860666666667,269
8.89492666666667,270
8.89094,271
8.87849,272
10.3542066666667,273
10.3087566666667,274
10.3542066666667,275
10.3542066666667,276
10.3542066666667,277
10.33849,278
10.3542066666667,279
10.5281233333333,280
10.3542066666667,281
10.6394733333333,282
10.3558733333333,283
10.34715,284
10.3025933333333,285
10.3542066666667,286
10.4282966666667,287
10.52659,288
10.3667833333333,289
9.29174666666667,290
10.34076,291
10.3416133333333,292
10.3542066666667,293
10.3773866666667,294
10.2853366666667,295
10.3542066666667,296
10.3542066666667,297
10.34866,298
10.3283966666667,299
10.3542066666667,300
10.3739866666667,301
10.35616,302
10.3151566666667,303
10.3548133333333,304
10.3625933333333,305
10.36844,306
9.50850333333333,307
9.49309,308
9.49309,309
9.49309,310
9.50763666666667,311
9.49309,312
9.34247,313
9.49309,314
9.23948,315
9.49210666666667,316
9.49461,317
9.53911,318
9.49309,319
9.56080666666667,320
9.46548666666667,321
9.47438,322
10.6676033333333,323
9.50264333333333,324
9.52161,325
9.49309,326
9.47506666666667,327
9.58545333333333,328
9.49309,329
9.49309,330
9.49779333333333,331
9.51834333333333,332
9.49309,333
9.47403,334
9.48822,335
9.53339,336
9.48901333333333,337
9.48307666666667,338
9.47692333333333,339
9.49309,340
8.40821333333333,341
8.34981,342
8.40821333333333,343
8.40821333333333,344
8.40821333333333,345
8.39549666666667,346
8.40821333333333,347
7.82121,348
8.40821333333333,349
8.19667,350
8.42518,351
8.43822,352
8.28213333333333,353
8.48225,354
8.95598666666667,355
8.61544,356
8.52114,357
8.67537,358
8.43281666666667,359
8.40745,360
8.40821333333333,361
8.32699666666667,362
7.84264,363
8.40821333333333,364
8.40821333333333,365
8.40692666666667,366
8.37524333333333,367
8.40821333333333,368
8.45137333333333,369
8.40755,370
9.19133666666667,371
8.40788,372
8.41230666666667,373
8.41670333333333,374
8.50742333333333,375
8.45072666666667,376
8.45072666666667,377
8.45072666666667,378
8.4615,379
8.45072666666667,380
9.0625,381
8.45072666666667,382
8.69753333333333,383
8.44944,384
8.44701666666667,385
8.61269,386
8.41058,387
8.18910666666667,388
8.68649,389
8.28994333333333,390
8.15392,391
8.39657333333333,392
8.45072666666667,393
8.45072666666667,394
8.51078,395
8.99540666666667,396
8.45072666666667,397
8.45072666666667,398
8.45309666666667,399
8.47686333333333,400
8.45072666666667,401
8.44426333333333,402
8.44529666666667,403
7.82805333333333,404
8.44855666666667,405
8.43944,406
8.43455,407
8.45072666666667,408
7.49496,409
7.48375333333333,410
7.49496,411
7.49496,412
7.49496,413
7.58953,414
7.49496,415
7.94924333333333,416
7.49496,417
7.28303666666667,418
7.49560666666667,419
7.49469666666667,420
7.28087666666667,421
7.49496,422
7.40236333333333,423
7.49579,424
7.37387,425
8.47209333333333,426
7.47989,427
7.51012,428
7.49496,429
7.50003666666667,430
7.60298666666667,431
7.49496,432
7.49496,433
8.57429,434
7.49402666666667,435
7.49496,436
7.64478,437
7.49385666666667,438
7.44894,439
7.51734666666667,440
7.49872,441
7.46896,442
9.95227666666667,443
9.91338,444
9.91338,445
9.91338,446
9.78256666666667,447
9.91338,448
9.31850666666667,449
9.91338,450
10.1810533333333,451
9.91091,452
9.91497,453
10.19845,454
9.91338,455
9.97555,456
9.91339,457
9.99066666666667,458
8.79393333333333,459
9.94867333333333,460
9.89759333333333,461
9.91338,462
9.90725666666667,463
9.57826,464
9.91338,465
9.91338,466
8.56125,467
9.92051666666667,468
9.91338,469
9.85169666666667,470
9.91570666666667,471
10.0299,472
9.88238333333333,473
9.90809,474
9.96034666666667,475
9.91338,476
10.4883533333333,477
10.45935,478
10.4883533333333,479
10.4883533333333,480
10.4883533333333,481
10.3266166666667,482
10.4883533333333,483
10.2059466666667,484
10.4883533333333,485
10.79152,486
10.4882266666667,487
10.4883533333333,488
10.37021,489
10.7888933333333,490
10.4473133333333,491
10.48815,492
10.5013366666667,493
10.10196,494
10.4997233333333,495
10.48713,496
10.4883533333333,497
10.486,498
9.92002666666667,499
10.4883533333333,500
10.4883533333333,501
9.43719666666667,502
10.4625533333333,503
10.4883533333333,504
10.30253,505
10.4869066666667,506
10.3031133333333,507
10.4813133333333,508
10.4604766666667,509
10.5009033333333,510
