,S1_sobol,ST_sobol
0,0.0336379511607789,0.037920587955227104
1,0.0003563296543324631,9.127359883677153e-05
2,0.001022448278926958,0.0012437837691454906
3,0.0003828087060968305,0.00019697142952023966
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,-1.1964216443312473e-06,6.173956386344623e-09
9,-4.067092503689655e-05,2.0671831621239746e-05
10,-2.8227977549026966e-06,9.31956398641114e-06
11,-1.1964216443312473e-06,6.173956386344623e-09
12,0.23522596906705787,0.25775645872496733
13,0.14567147309803974,0.16310064400107116
14,0.001961196023343234,0.003502239567380135
15,0.026689731489845433,0.042120260940491254
16,0.04699631117263319,0.05079068734417128
17,0.013721478407374102,0.011608021011910656
18,0.00035439912160351917,0.00043997675915033896
19,-1.1964216443312473e-06,6.173956386344623e-09
20,0.000894951488804253,0.0007029129566312318
21,0.3078662992471278,0.3407543618623152
22,-1.1964216443312473e-06,6.173956386344623e-09
23,-1.1964216443312473e-06,6.173956386344623e-09
24,-1.1964216443312473e-06,6.173956386344623e-09
25,-1.1964216443312473e-06,6.173956386344623e-09
26,0.0002224463448864173,1.2145880033583556e-05
27,0.001732330533075643,0.002486855404092577
28,2.0643004860839167e-05,6.789343401034257e-06
29,0.1348547402300778,0.1398917076109728
30,0.0006888638965732781,0.000739789791016067
31,0.0002813891572382051,0.00014266562821146905
32,0.000509022781708688,0.000437925131924407
