,S1_sobol,ST_sobol
0,0.1930419741414782,0.2717931917021151
1,-2.1256477306581535e-05,0.0012755421223326336
2,0.38850318269562306,0.3447249194397222
3,-0.0025815110343658004,0.031029712139885993
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,4.357253627129703e-07,6.1634835478517025e-09
9,0.00024791332996921736,1.3384330905776537e-05
10,-1.9780831870162446e-05,6.577606670330178e-06
11,4.357253627129703e-07,6.1634835478517025e-09
12,0.12736052950807975,0.14537784510825164
13,0.1004817638921072,0.10821530176864932
14,0.0006057428264845543,0.002546237293753274
15,0.01372008784489292,0.02693198081002708
16,0.02012754117938219,0.02272450975821169
17,0.003361880029886823,0.004435897845922754
18,-0.0006990132026413182,0.00032278648987089497
19,4.357253627129703e-07,6.1634835478517025e-09
20,0.0002137782758009714,0.0003456808256185494
21,0.06578335084253431,0.08812675247741313
22,4.357253627129703e-07,6.1634835478517025e-09
23,4.357253627129703e-07,6.1634835478517025e-09
24,4.357253627129703e-07,6.1634835478517025e-09
25,4.357253627129703e-07,6.1634835478517025e-09
26,-0.0010388455374107472,0.0016630943588017866
27,0.00380355797746595,0.001989359316892451
28,4.227318866635258e-05,3.7051636898135082e-06
29,0.06271293177165013,0.07098433098756166
30,-0.00015458150353618163,0.0003707056165082353
31,-4.069686320523237e-05,6.364886027121242e-05
32,0.00041365491000869617,0.00019670519657493163
