,S1_sobol,ST_sobol
0,0.08667904209365854,0.1510621709487829
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,-7.062143793573137e-07,6.495002243708e-09
9,-0.0002856132228369933,0.00038640303574422226
10,-5.386564635761855e-05,0.0003059335837726186
11,-7.062143793573137e-07,6.495002243708e-09
12,0.0026072156344298263,0.004367798067821462
13,0.1491382383459562,0.21761742503008635
14,0.03130414779965705,0.035838288069523126
15,0.11195124923801017,0.2630916162425441
16,0.007065289600325995,0.008288997677510129
17,4.399279733345048e-05,9.275098114760502e-05
18,0.00034815707384600075,0.00019602348637168756
19,-7.062143793573137e-07,6.495002243708e-09
20,0.0072234572168008975,0.01982029698970881
21,0.3586385118904173,0.46830968701699427
22,-7.062143793573137e-07,6.495002243708e-09
23,-7.062143793573137e-07,6.495002243708e-09
24,-7.062143793573137e-07,6.495002243708e-09
25,-7.062143793573137e-07,6.495002243708e-09
26,-7.062143793573137e-07,6.495002243708e-09
27,0.05445757161586588,0.06548772529538645
28,-3.418672883861612e-05,7.275229707023025e-07
29,0.014684835760291119,0.019439002349447808
30,-0.00028366600694768116,5.580094558565321e-05
31,3.5720420495383275e-05,9.426471213425234e-06
32,6.140157704115506e-05,5.249611162818606e-05
