,S1_sobol,ST_sobol
0,0.5705016920421737,0.5772677494924235
1,0.00014707124236874335,0.0018065152062546224
2,0.0016714789926550446,0.0014971026688665018
3,0.0009440682380811559,0.0005582882337710922
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,-0.00016209026240929808,0.0001772363441011269
10,0.0002917624812044247,0.00022949946387035102
11,0.0,0.0
12,0.011319121466110972,0.012704712855381245
13,0.054739987121704935,0.07743915875486601
14,0.007387688567481395,0.01033969834670217
15,0.047418136697731955,0.09372569666788733
16,0.00878993525650625,0.013401263721924545
17,0.0008636990686740029,0.0012452607332853103
18,-3.787017548700685e-05,5.9326558586002676e-05
19,0.0,0.0
20,0.002222416496542981,0.004122036470259672
21,0.2072009063184076,0.2583889806252145
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0005173378292802495,7.498152245483113e-05
27,0.0036085526632593,0.009678544230824093
28,4.1518934715675685e-07,1.124970651311858e-06
29,0.004924069521688167,0.007309887754164008
30,-0.00013924475779656425,0.00014085368973970608
31,0.000331019672135768,4.206430444470798e-05
32,0.00016964205504082938,7.81407852979412e-05
