,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,,-0.0044787709156415,-0.0044787709156415,-0.0044787709156415,-0.004478770112889857,-0.004478770112889857,-0.004478770112889857,-0.004478770112889857,-0.004478770112889857,-0.004560155525693623,-0.004580365156599083,-0.004478770112889857,-0.003894677464098984,0.0013457392273910629,-0.0029105677340079267,-0.0030564523860880932,-0.006378004340552169,-0.0048100861915530615,-0.004484048380525668,-0.004478770112889857,-0.003457529032368954,0.009280293173913545,-0.004478770112889857,-0.004478770112889857,-0.004478770112889857,-0.004478770112889857,-0.0044787709156415,-0.004701019690988913,-0.004444397799859199,-0.004227728895476854,-0.004594762392980276,-0.004356341638812361,-0.004409689740106935
1,,,-2.030626496447228e-08,-2.030626496447228e-08,-2.030626496443116e-08,-2.030626496443116e-08,-2.030626496443116e-08,-2.030626496443116e-08,-2.030626496443116e-08,-2.0349930275175704e-08,-2.023178068729769e-08,-2.030626496443116e-08,-2.0302137370559192e-08,-2.2448377129391517e-08,-1.9518781778360417e-08,-1.6854461590276593e-08,-2.0524706344227095e-08,-1.9961538479888047e-08,-2.0306264964792445e-08,-2.030626496443116e-08,-2.0917907095699406e-08,-3.8701201465762836e-08,-2.030626496443116e-08,-2.030626496443116e-08,-2.030626496443116e-08,-2.030626496443116e-08,-2.030626496447228e-08,-1.9379390016338593e-08,-2.0308909253621637e-08,-1.8799013823053712e-08,-2.044957024126704e-08,-2.030416968855798e-08,-2.0224344582925997e-08
2,,,,-1.0278556450803294e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450741237e-08,-1.0278556449928086e-08,-1.0278556450762173e-08,-1.0278556450415977e-08,-1.0278556450415977e-08,-1.027855645735487e-08,-1.0278556450415977e-08,-1.0278556453885423e-08,-1.02785564521507e-08,-1.027855645112346e-08,-1.0278556450762173e-08,-1.0278556451283338e-08,-1.0278556394904825e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450803294e-08,-1.0278556453885423e-08,-1.0278556451960965e-08,-1.0278556450415977e-08,-1.0278556451635704e-08,-1.027855645231333e-08,-1.0278556452340435e-08
3,,,,,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450741237e-08,-1.0278556449928086e-08,-1.0278556450762173e-08,-1.0278556450415977e-08,-1.0278556450415977e-08,-1.027855645735487e-08,-1.0278556450415977e-08,-1.0278556453885423e-08,-1.02785564521507e-08,-1.027855645112346e-08,-1.0278556450762173e-08,-1.0278556451283338e-08,-1.0278556394904825e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450762173e-08,-1.0278556450803294e-08,-1.0278556453885423e-08,-1.0278556451960965e-08,-1.0278556450415977e-08,-1.0278556451635704e-08,-1.027855645231333e-08,-1.0278556452340435e-08
4,,,,,,0.0,0.0,0.0,0.0,0.0,8.131516293641283e-19,0.0,0.0,0.0,-6.938893903907228e-18,0.0,-3.469446951953614e-18,-1.3010426069826053e-18,-3.612595520039591e-19,0.0,-8.673617379884035e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,-4.112080261123611e-20,-3.469446951953614e-18,-1.1993986533120893e-18,4.336808689942018e-19,-8.673617379884035e-19,-1.5449880957918438e-18,-1.5720931501039814e-18
5,,,,,,,0.0,0.0,0.0,0.0,8.131516293641283e-19,0.0,0.0,0.0,-6.938893903907228e-18,0.0,-3.469446951953614e-18,-1.3010426069826053e-18,-3.612595520039591e-19,0.0,-8.673617379884035e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,-4.112080261123611e-20,-3.469446951953614e-18,-1.1993986533120893e-18,4.336808689942018e-19,-8.673617379884035e-19,-1.5449880957918438e-18,-1.5720931501039814e-18
6,,,,,,,,0.0,0.0,0.0,8.131516293641283e-19,0.0,0.0,0.0,-6.938893903907228e-18,0.0,-3.469446951953614e-18,-1.3010426069826053e-18,-3.612595520039591e-19,0.0,-8.673617379884035e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,-4.112080261123611e-20,-3.469446951953614e-18,-1.1993986533120893e-18,4.336808689942018e-19,-8.673617379884035e-19,-1.5449880957918438e-18,-1.5720931501039814e-18
7,,,,,,,,,0.0,0.0,8.131516293641283e-19,0.0,0.0,0.0,-6.938893903907228e-18,0.0,-3.469446951953614e-18,-1.3010426069826053e-18,-3.612595520039591e-19,0.0,-8.673617379884035e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,-4.112080261123611e-20,-3.469446951953614e-18,-1.1993986533120893e-18,4.336808689942018e-19,-8.673617379884035e-19,-1.5449880957918438e-18,-1.5720931501039814e-18
8,,,,,,,,,,0.0,8.131516293641283e-19,0.0,0.0,0.0,-6.938893903907228e-18,0.0,-3.469446951953614e-18,-1.3010426069826053e-18,-3.612595520039591e-19,0.0,-8.673617379884035e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,-4.112080261123611e-20,-3.469446951953614e-18,-1.1993986533120893e-18,4.336808689942018e-19,-8.673617379884035e-19,-1.5449880957918438e-18,-1.5720931501039814e-18
9,,,,,,,,,,,0.00029137670904992856,0.0002926429070410401,0.0003001185374226882,0.0001127819745351255,0.00034329812693156825,0.00015675304374358767,0.0002908371760063262,0.0002808093213556846,0.0002907404176391611,0.0002926429070410401,0.0002500998626838247,-0.000489021437318049,0.0002926429070410401,0.0002926429070410401,0.0002926429070410401,0.0002926429070410401,0.0002926426417829591,0.00022435711990364052,0.0002926872006538779,0.0003270132729009355,0.0002938119382986936,0.0002858535276541993,0.00029215315930831043
