,S1_sobol,ST_sobol
0,0.020926614163604328,0.02390971820290388
1,3.432278777944318e-07,1.4677508334719892e-10
2,6.027260385228114e-07,1.178451252040158e-08
3,-3.4347615887311785e-07,3.3903266319081997e-09
4,0.0004914000930563376,0.0006098718047826441
5,0.0,0.0
6,0.0072323993776852785,0.00863891309349327
7,0.0,0.0
8,0.004696396826530402,0.005473267939999422
9,0.0008684271595777587,0.0016513138010373037
10,0.0007497468907414022,0.0012123915315293199
11,0.01791659201395595,0.01905650457136793
12,0.0044442889134723275,0.0022432987737890076
13,0.08697219784756077,0.11945122382386571
14,0.4346492485381403,0.4977294507369065
15,0.13381476690924246,0.16332144103180296
16,0.007148153144469719,0.008082510873116823
17,-1.1427200612395391e-05,0.00032771772453540974
18,0.00031951252507705956,5.150857011039805e-05
19,0.0,0.0
20,-0.0003055019200813027,0.00019263547771436798
21,0.11217252444735759,0.12957630650444268
22,0.0,0.0
23,0.0,0.0
24,0.015460441675305183,0.026482847605098305
25,0.029924142214545695,0.031416331709569575
26,5.836771871745779e-06,5.1535983473015183e-08
27,0.033846711633720085,0.04188241775830433
28,2.5223867487284526e-05,7.095811188400462e-06
29,0.013948258013777715,0.022538999632810027
30,8.818846817066852e-05,4.337948312089616e-05
31,0.00016772693495255823,1.705644405789332e-05
32,0.00014716172567578653,5.559264497386741e-05
